Timestamp,Region,Country,Channel Name,Logo,Channel Page,Satellite,Position,Frequency,System,SRFEC,Encryption,Packages,Lang.,BeamEIRP (dBW),Source,error,Empty 0
"20150102195325","Asia","Turkmenistan","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","An Giang TV 1","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/a_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/An-Giang-TV-1.html","Vinasat 1","132.0�E","11472 H","DVB-S2 8PSK MPEG-4","23200 3/4","","","Vi","Ku 0","E Diestro 120820","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","An Giang TV 2","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","An Ninh TV","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/An-Ninh-TV.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/An-Ninh-TV.html","Vinasat 1, Vinasat 2, NSS 6","132.0�E, 131.8�E, 95.0�E","11472 H, 11119 V, 11542 V","DVB-S2 8PSK MPEG-4, DVB-S MPEG-4, DVB-S2 8PSK MPEG-4","23200 3/4, 14400 3/4, 43200 3/4","Viaccess 2.5, Conax","AVG","Vi, Vi, Vi","Ku 0, Ku, SE Asia 0","E Diestro 120820, DL Rose TV 130916, Topman E Diestro 120702","",""
"20150102195325","Asia","Vietnam","Bac Lieu TV","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/b_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Bac-Lieu-TV.html","Vinasat 1","132.0�E","11008 H","DVB-S2 8PSK MPEG-4","28800 3/4","","","Vi","Ku 0","DL Rose TV 140411","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Ben Tre TV","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Binh Dinh TV","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/b_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Binh-Dinh-TV.html","Vinasat 2","131.8�E","11090 V","DVB-S2 8PSK MPEG-4","28125 3/4","","","Vi","Ku","DL Rose TV 131225","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Binh Duong TV 2","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/b_1.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Binh Phuoc TV 1","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/b_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Binh-Phuoc-TV-1.html","Vinasat 2","131.8�E","11090 V","DVB-S2 8PSK MPEG-4","28125 3/4","","","Vi","Ku","DL Rose TV 131225","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Binh Phuoc TV 2","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/b_1.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","BRT","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/b_1.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Can Tho TV","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/webtv/c_1.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","C� Mau TV","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/c_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Ca-Mau-TV.html","Vinasat 2","131.8�E","11090 V","DVB-S2 8PSK MPEG-4","28125 3/4","","","Vi","Ku","DL Rose TV 131225","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Da Nang TV 1","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/Da-Nang-TV-1.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Dak Lak TV","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/d_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Dak-Lak-TV.html","Vinasat 2","131.8�E","11090 V","DVB-S2 8PSK MPEG-4","28125 3/4","","","Vi","Ku","DL Rose TV 131225","",""
"20150102195325","Asia","Vietnam","Dak Nong TV","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/d_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Dak-Nong-TV.html","Vinasat 2","131.8�E","11090 V","DVB-S2 8PSK MPEG-4","28125 3/4","","","Vi","Ku","DL Rose TV 131225","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Dong Nai TV 1","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/d_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Dong-Nai-TV-1.html","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Dong Nai TV 2","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/d_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Dong-Nai-TV-2.html","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Dong Thap TV 1","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/Dong-Thap-TV-1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Dong-Thap-TV-1.html","Vinasat 2","131.8�E","11090 V","DVB-S2 8PSK MPEG-4","28125 3/4","","","Vi","Ku","DL Rose TV 131225","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","FBNC","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/f_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/FBNC.html","Vinasat 1, Vinasat 1, Vinasat 1, NSS 6","132.0�E, 132.0�E, 132.0�E, 95.0�E","3433 V, 11048 H, 11472 H, 11542 V","DVB-S2 8PSK MPEG-2, DVB-S MPEG-2, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4","13600 3/4, 28800 5/6, 23200 3/4, 43200 3/4","Nagravision Viaccess, Irdeto 2, Conax","K+, VTC Digital, AVG","Vi, Vi, Vi, Vi","C 0, Ku 0, Ku 0, SE Asia 0","T Kameda 131114, E Diestro 100816, E Diestro 120820, DL Rose TV 141120","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Gia Lai TV","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/g_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Gia-Lai-TV.html","Vinasat 1","132.0�E","11472 H","DVB-S2 8PSK MPEG-4","23200 3/4","","","Vi","Ku 0","E Diestro 120820","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Ha Tinh TV","","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Ha-Tinh-TV.html","Vinasat 2","131.8�E","11090 V","DVB-S2 8PSK MPEG-4","28125 3/4","","","Vi","Ku","DL Rose TV 141217","",""
"20150102195325","Asia","Vietnam","Hai Phong TV","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/h_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Hai-Phong-TV.html","","","","","","","","","","","maxContentLength size of -1 exceeded",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Hanoi TV 1","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/h_1.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Hanoi TV 2","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/h_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Hanoi-TV-2.html","Vinasat 1, Vinasat 1, Vinasat 1, Vinasat 1, Vinasat 1, NSS 6","132.0�E, 132.0�E, 132.0�E, 132.0�E, 132.0�E, 95.0�E","11085 H, 11472 H, 11472 H, 11472 H, 11629 H, 11676 V","DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S MPEG-2, DVB-S2 8PSK MPEG-4","24000 3/4, 23200 3/4, 23200 3/4, 23200 3/4, 28800 3/4, 28800 3/4","Irdeto 2, Irdeto 2, , Irdeto 2, Nagravision Viaccess, Conax","VTC Digital, , VTC Digital, K+, AVG","Vi, Vi, Vi, Vi, Vi, Vi","Ku 0, Ku 0, Ku 0, Ku 0, Ku 0, SE Asia 0","DL Rose TV 141028, E Diestro 120820, DL Rose TV 141024, DL Rose TV 130712, R Aigner 100422, E Diestro 120629","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Hau Giang TV","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/h_1.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Hoa Binh TV","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/h_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Hoa-Binh-TV.html","Vinasat 1","132.0�E","11472 H","DVB-S2 8PSK MPEG-4","23200 3/4","","","Vi","Ku 0","E Diestro 120820","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","HTV 1","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/h_1.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","HTV 2","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/h_1.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","HTV 3","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/h_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/HTV-3.html","Vinasat 2, Vinasat 2, NSS 6","131.8�E, 131.8�E, 95.0�E","11090 V, 11119 V, 11542 V","DVB-S2 8PSK MPEG-4, DVB-S MPEG-4, DVB-S2 8PSK MPEG-4","28125 3/4, 14400 3/4, 43200 3/4","Viaccess 2.5, Conax","AVG","Vi, Vi, Vi","Ku, Ku, SE Asia 0","DL Rose TV 131225, DL Rose TV 130916, R Wikan 120102","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","HTV 4","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/h_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/HTV-4.html","Vinasat 2, Vinasat 2","131.8�E, 131.8�E","11090 V, 11119 V","DVB-S2 8PSK MPEG-4, DVB-S MPEG-4","28125 3/4, 14400 3/4","Viaccess 2.5","","Vi, Vi","Ku, Ku","DL Rose TV 131225, DL Rose TV 130916","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","HTV 7","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/h_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/HTV-7.html","Vinasat 1, Vinasat 1, Vinasat 1, Vinasat 2, Vinasat 2, NSS 6","132.0�E, 132.0�E, 132.0�E, 131.8�E, 131.8�E, 95.0�E","3433 V, 11008 H, 11048 H, 11090 V, 11119 V, 11542 V","DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S MPEG-2, DVB-S2 8PSK MPEG-4, DVB-S MPEG-4 HD, DVB-S2 8PSK MPEG-4","13600 3/4, 28800 3/4, 28800 5/6, 28125 3/4, 14400 3/4, 43200 3/4","Irdeto 2, Nagravision Viaccess, , Viaccess 2.5, Conax","VTC Digital, K+, , , AVG","Vi, Vi, Vi, Vi, Vi, Vi","C 0, Ku 0, Ku 0, Ku, Ku, SE Asia 0","K Chiem 130624, E Diestro 120820, E Diestro 100816, DL Rose TV 131225, DL Rose TV 131228, R Wikan 120102","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","HTV 9","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/h_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/HTV-9.html","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","HTVC +","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/HTVC--.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","HTVC Ca Nhac","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/h_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/HTVC-Ca-Nhac.html","Vinasat 1, Vinasat 2","132.0�E, 131.8�E","3433 V, 11119 V","DVB-S2 8PSK MPEG-4, DVB-S MPEG-4","13600 3/4, 14400 3/4","Viaccess 2.5","","Vi, Vi","C 0, Ku","K Chiem 130624, DL Rose TV 130916","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","HTVC Du Lich & Cuoc Song","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/h_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/HTVC-Du-Lich-and-Cuoc-Song.html","Vinasat 1, Vinasat 2, Vinasat 2","132.0�E, 131.8�E, 131.8�E","3433 V, 11090 V, 11119 V","DVB-S2 8PSK MPEG-2, DVB-S2 8PSK MPEG-4, DVB-S MPEG-4","13600 3/4, 28125 3/4, 14400 3/4","Viaccess 2.5","","Vi, Vi, Vi","C 0, Ku, Ku","T Kameda 131114, DL Rose TV 131225, DL Rose TV 130916","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","HTVC Gia Dinh","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/h_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/HTVC-Gia-Dinh.html","","","","","","","","","","","Request failed with status code 404",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","HTVC Phim","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/h_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/HTVC-Phim.html","Vinasat 1, Vinasat 1, Vinasat 2","132.0�E, 132.0�E, 131.8�E","3433 V, 11085 H, 11119 V","DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4 HD, DVB-S MPEG-4","13600 3/4, 24000 3/4, 14400 3/4","Irdeto 2, Viaccess 2.5","","Vi, Vi, Vi","C 0, Ku 0, Ku","K Chiem 130624, DL Rose TV 141028, DL Rose TV 130916","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","HTVC Phu Nu","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/h_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/HTVC-Phu-Nu.html","","","","","","","","","","","Request failed with status code 404",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","HTVC Shopping","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","HTVC The Thao","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/HTVC-The--Thao.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/HTVC-The-Thao.html","Vinasat 1, Vinasat 2","132.0�E, 131.8�E","3433 V, 11119 V","DVB-S2 8PSK MPEG-4, DVB-S MPEG-4","13600 3/4, 14400 3/4","Viaccess 2.5","","Vi, Vi","C 0, Ku","I Perera 120823, DL Rose TV 130916","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","HTVC Thuan Viet","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/h_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/HTVC-Thuan-Viet.html","Vinasat 1, Vinasat 1, Vinasat 1, Vinasat 2, NSS 6","132.0�E, 132.0�E, 132.0�E, 131.8�E, 95.0�E","3433 V, 11008 H, 11085 H, 11119 V, 11542 V","DVB-S2 8PSK MPEG-2, DVB-S2 8PSK MPEG-4 HD, DVB-S2 8PSK MPEG-4 HD, DVB-S MPEG-4, DVB-S2 8PSK MPEG-4","13600 3/4, 28800 3/4, 24000 3/4, 14400 3/4, 43200 3/4","Irdeto 2, Irdeto 2, Viaccess 2.5, Conax","VTC Digital, , , AVG","Vi, Vi, Vi, Vi, Vi","C 0, Ku 0, Ku 0, Ku, SE Asia 0","T Kameda 131114, E Diestro 120820, DL Rose TV 141028, DL Rose TV 130916, R Wikan 120102","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","K+ PM","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/k_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/K--PM.html","Vinasat 1, Vinasat 1, Vinasat 1","132.0�E, 132.0�E, 132.0�E","11048 H, 11589 H, 11669 H","DVB-S MPEG-2, DVB-S MPEG-4 HD, DVB-S2 8PSK MPEG-4 HD","28800 5/6, 28800 3/4, 30000 3/4","Nagravision Viaccess, , Nagravision","K+, , K+","Vi, Vi, Vi","Ku 0, Ku 0, Ku 0","DL Rose TV 130801, DL Rose TV 141128, DL Rose TV 130801","",""
"20150102195325","Asia","Vietnam","Khanh Hoa TV","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/k_1.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Kien Giang TV 1","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/k_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Kien-Giang-TV-1.html","Vinasat 1","132.0�E","11472 H","DVB-S2 8PSK MPEG-4","23200 3/4","","","Vi","Ku 0","E Diestro 120820","",""
"20150102195325","Asia","Vietnam","Lam Dong TV","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/l_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Lam-Dong-TV.html","Vinasat 1","132.0�E","11472 H","DVB-S2 8PSK MPEG-4","23200 3/4","","","Vi","Ku 0","E Diestro 120820","",""
"20150102195325","Asia","Vietnam","Lao Cai TV","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/l_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Lao-Cai-TV.html","","","","","","","","","","","socket hang up",""
"20150102195325","Asia","Vietnam","Long An 34 TV","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/l_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Long-An-34-TV.html","Vinasat 2","131.8�E","11090 V","DVB-S2 8PSK MPEG-4","28125 3/4","","","Vi","Ku","DL Rose TV 131225","",""
"20150102195325","Asia","Vietnam","NCM","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/n_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/NCM.html","Vinasat 1, NSS 6","132.0�E, 95.0�E","3544 V, 11676 V","DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4","1600 3/4, 28800 3/4","Conax","AVG","Vi, Vi","C 0, SE Asia 0","R Wikan 120423, E Diestro 120629","",""
"20150102195325","Asia","Vietnam","NetViet","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/corp/n_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/NetViet.html","Vinasat 1, NSS 6, Eutelsat Hot Bird 13D, Galaxy 19","132.0�E, 95.0�E, 13.0�E, 97.0�W","11008 H, 11676 V, 10815 H, 11966 H","DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4, DVB-S MPEG-2, DVB-S MPEG-2","28800 3/4, 28800 3/4, 27500 5/6, 22000 3/4","Conax, , ","AVG, , ","Vi, Vi, Vi, Vi","Ku 0, SE Asia 0, Wide, Ku 46.5-49.5","E Diestro 120820, E Diestro 120629, N Schlammer 140417, N Ari 140430","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Nghe An TV","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/n_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Nghe-An-TV.html","Vinasat 1, NSS 6","132.0�E, 95.0�E","11008 H, 11676 V","DVB-S2 8PSK MPEG-4, DVB-S2 8PSK MPEG-4","28800 3/4, 28800 3/4","Conax","AVG","Vi, Vi","Ku 0, SE Asia 0","E Diestro 120820, E Diestro 120629","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Ninh Thuan TV","","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Ninh-Thuan-TV.html","Vinasat 1","132.0�E","11472 H","DVB-S2 8PSK MPEG-4","23200 3/4","","","Vi","Ku 0","E Diestro 120820","",""
"20150102195325","Asia","Vietnam","QRT","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/q_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/QRT.html","Vinasat 2","131.8�E","11090 V","DVB-S2 8PSK MPEG-4","28125 3/4","","","Vi","Ku","DL Rose TV 131225","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Quang Ngai TV","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/q_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Quang-Ngai-TV.html","Vinasat 1","132.0�E","11472 H","DVB-S2 8PSK MPEG-4","23200 3/4","","","Vi","Ku 0","E Diestro 120820","",""
"20150102195325","Asia","Vietnam","Sao TV","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","SCJ","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","SCTV 1","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/SCTV.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","SCTV 10","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/SCTV.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/SCTV-10.html","Vinasat 1","132.0�E","11008 H","DVB-S2 8PSK MPEG-4","28800 3/4","","","Vi","Ku 0","DL Rose TV 131026","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","SCTV 11","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/SCTV.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","SCTV 12","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/SCTV.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","SCTV 13","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/SCTV.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","SCTV 14","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/SCTV.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","SCTV 15","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/SCTV.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","SCTV 16","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/SCTV.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","SCTV 2","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/SCTV.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","SCTV 3","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/SCTV.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","SCTV 4","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/SCTV.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","SCTV 5","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/SCTV.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","SCTV 7","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/SCTV.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","SCTV 8","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/SCTV.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","SCTV 9","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/SCTV.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","SCTV HD The Thao","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/SCTV.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","SCTV Phim tong hop","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tvchannel/vn/SCTV.html","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Soc Trang TV 1","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/s_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Soc-Trang-TV-1.html","Vinasat 2","131.8�E","11090 V","DVB-S2 8PSK MPEG-4","28125 3/4","","","Vi","Ku","DL Rose TV 131225","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Thai Nguyen TV","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/t_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Thai-Nguyen-TV.html","Vinasat 1","132.0�E","11472 H","DVB-S2 8PSK MPEG-4","23200 3/4","","","Vi","Ku 0","E Diestro 120820","",""
"20150102195325","Asia","Vietnam","","","","","","","","","","","","","","",""
"20150102195325","Asia","Vietnam","Thanh Hoa TV","http://web.archive.org/web/20141219231953/http://www.lyngsat-logo.com/tv/t_1.html","http://web.archive.org/web/20141219231953/http://www.lyngsat.com/tvchannels/vn/Thanh-Hoa-TV.html","Vinasat 1","132.0�E","11008 H","DVB-S2 8PSK MPEG-4","28800 3/4","","","Vi","Ku 0","E Diestro 120820","",""
